tags,score
"<ios><uinavigationcontroller><uinavigationbar><ios11><navigationitem>","42"
"<c++><templates><metaprogramming>","49"
"<angular><angular2-routing>","13"
"<c++><lambda><c++14><language-lawyer><decltype>","11"
"<ios>","19"
"<ios><xcode><ios11><xcode9>","27"
"<c#>","15"
"<java><maven><deployment><transactions>","15"
"<python><jupyter-notebook><plotly><jupyter><plotly-dash>","12"
"<css><google-chrome><pdf><printing><google-chrome-headless>","13"
"<python><math><division>","24"
"<machine-learning><tensorflow><object-detection>","21"
"<ios><iphone-x>","19"
"<cordova><ionic2><ios-simulator><ionic3>","14"
"<ios><swift><xcode><swift3><xcode9>","35"
"<c++><gcc><queue><c++14>","12"
"<c++><performance><assembly><x86-64><c++17>","56"
"<macos><vagrant><virtualbox><macos-high-sierra>","32"
"<javascript><jquery><asp.net><html5>","12"
"<c++><c++11><vector><move><unique-ptr>","16"
"<android><listener><kotlin>","18"
"<java><spring><angular><spring-boot><thymeleaf>","14"
"<webpack><vue.js>","13"
"<python><datetime>","22"
"<javascript><knockout.js><durandal><durandal-2.0>","14"
"<c++><c>","16"
"<c++><c++17><exception-safety><gcc7>","27"
"<asp.net-core><.net-core><visual-studio-2017>","30"
"<docker><jenkins><ember.js><npm><jenkins-pipeline>","12"
"<java><solr><solrj>","14"
"<firebase><firebase-database><firebase-authentication><firebase-security><google-cloud-functions>","29"
"<vue.js><vue-component>","14"
"<java><android>","31"
"<visual-studio><visual-studio-2017>","91"
"<c#>","11"
"<java><gradle><build.gradle>","20"
"<java><android><android-layout><android-view><android-button>","14"
"<json><google-bigquery>","15"
"<r><floating-point>","11"
"<macos><amazon-web-services><terminal><pip><aws-cli>","30"
"<python><pip>","23"
"<android><push-notification><notifications>","14"
"<java><exception><lambda><java-8>","36"
"<python><python-3.x><sms><mime><mime-message>","14"
"<visual-studio-2017><.net-4.7>","48"
"<docker><docker-networking>","15"
"<java><android><http><retrofit><okhttp>","14"
"<r><dplyr><rlang>","16"
"<c#><interface>","21"
"<php>","13"
"<c#><asp.net><performance><entity-framework><entity-framework-6>","21"
"<javascript><unit-testing><angular><typescript><jasmine>","16"
"<c#>","11"
"<docker><dockerfile><docker-copy>","23"
"<firebase><google-cloud-functions>","12"
"<python><python-3.x><directory><glob>","18"
"<ios><swift><selector><swift4>","12"
"<dependency-injection><initialization><async-await><simple-injector><abstract-factory>","22"
"<android><android-layout><kotlin><type-inference>","44"
"<c#><.net><.net-standard>","11"
"<r><ggplot2><ggfortify>","12"
"<java><java-8><datetime-format><java-time>","11"
"<ios><objective-c><cfbundledisplayname>","11"
"<java><macos><tomcat><compression><zlib>","12"
"<c><debugging><gdb><heisenbug>","12"
"<javascript><node.js><web-audio-api><google-cloud-speech><audiocontext>","14"
"<apache><http><ssl>","12"
"<google-app-engine><google-cloud-endpoints><android-studio-2.3>","16"
"<android><google-play><android-signing><android-app-signing>","34"
"<android><android-studio><android-studio-3.0>","15"
"<c#><linq><c#-7.0>","20"
"<java><generics><retrofit><retrofit2>","16"
"<python><python-2.7><python-3.x><pypy>","13"
"<c++><memory-leaks><garbage-collection><smart-pointers>","71"
"<c++><superclass><subclassing><idiomatic>","31"
"<python><authentication><ssl><pyopenssl>","12"
"<c>","36"
"<xcode9>","11"
"<.net><json.net><jsonparser>","27"
"<kotlin><kotlin-android-extensions>","13"
"<.net><f#><identity>","17"
"<json><swift><swift4><codable>","21"
"<asp.net><angular><asp.net-mvc-4><typescript><single-page-application>","15"
"<swift><swift4><codable>","23"
"<python><performance><file><file-writing>","20"
"<c++><c++11><templates><c++14>","30"
"<node.js><ubuntu-16.04><yarnpkg>","24"
"<swift><int><facebook-ios-sdk><swift4>","20"
"<android><gradle><android-gradle><android-gradle-3.0>","14"
"<r><machine-learning><decision-tree><rpart><information-gain>","12"
"<r><plot>","15"
"<c><scanf><undefined-behavior>","42"
"<windows><logging><filesystems><error-messaging>","12"
"<python><numpy><type-conversion>","12"
"<java><tensorflow><tensorflow-gpu><multi-gpu>","11"
"<.net-standard>","11"
"<android><android-logcat><android-studio-3.0><android-profiler>","14"
"<java><scala><jvm><switch-statement><pattern-matching>","11"
"<c#><destructuring><c#-7.0>","11"
"<eslint>","13"
"<angular><angular-material2>","13"
"<c++><nrvo>","11"
"<java><android><android-viewpager><android-mediaplayer>","13"
"<c><linux><multithreading><sockets><tcp>","11"
"<xamarin><xamarin.forms>","14"
"<angular><angular2-routing><guard>","21"
"<c++><templates>","15"
"<android><rest><kotlin>","11"
"<html><css><twitter-bootstrap><css3><flexbox>","16"
"<haskell><pattern-matching><gadt>","11"
"<visual-studio-2017><visual-studio-debugging>","12"
"<android><google-chrome><debugging><android-datasaver><chrome-datasaver>","13"
"<javascript><google-chrome-devtools><webrtc><electron><chromium>","15"
"<javascript><jquery><swipe><hammer.js>","12"
"<android><facebook><gradle><android-gradle>","20"
"<jquery><angular>","40"
"<python><recursion><generator>","23"
"<c#><performance><jit><numerical-methods>","11"
"<c++><c++11><templates><c++14><default-arguments>","15"
"<java>","25"
"<javascript><wordpress><vue.js>","13"
"<python><list><swap>","13"
"<safari><settings>","13"
"<iphone><xcode><ios11><xcode9><iphone-x>","15"
"<ios><ios11>","41"
"<scala><apache-spark><apache-spark-sql><apache-spark-dataset><structured-streaming>","11"
"<c#><inheritance><interface>","13"
"<java><multithreading>","11"
"<c++><c++11>","13"
"<angularjs><angular-ui-grid><ui-grid>","11"
"<c#><autoit>","11"
"<database><firebase><google-cloud-firestore>","15"
"<kotlin><kotlin-extension>","17"
"<c#><.net><visual-studio-2017>","11"
"<c++><c++11><visual-c++><constructor><msvc12>","13"
"<android><kotlin><android-room>","28"
"<gitlab><gitlab-ci>","14"
"<python><for-loop><language-lawyer>","57"
"<java><c#><selenium><selenium-webdriver><phantomjs>","11"
"<python><logging><conda>","14"
"<swift3><in-app-purchase><promotion-code>","13"
"<android><gradle><build.gradle>","39"
"<c++><c++11><c++03><size-t><size-type>","12"
"<ios><swift><firebase><firebase-cloud-messaging>","20"
"<ios><swift><permissions><camera><avfoundation>","12"
"<reactjs><webpack><eslint>","12"
"<google-chrome><websocket><google-chrome-devtools>","17"
"<ios><machine-learning><ocr><nslinguistictagger><apple-vision>","35"
"<asp.net-core><asp.net-core-mvc>","31"
"<internet-explorer-11>","21"
"<npm><package><yarnpkg>","34"
"<c#><.net><performance><compilation><internal>","13"
"<javascript><node.js><webpack><config><conflict>","31"
"<c#><roslyn><csc>","18"
"<javascript><asynchronous><async-await>","13"
"<visual-studio><unity3d><visual-studio-2017>","15"
"<javascript><ionic-framework><webpack>","39"
"<c>","16"
"<javascript><angular><google-chrome><scroll><treeview>","25"
"<c++><c++11><lambda><cout>","11"
"<ruby><dll><shared-libraries><fiddle>","23"
"<visual-studio><version-control><visual-studio-2017>","40"
"<java><random><collections><maps><java-9>","12"
"<android><listview><android-fragments><material-design>","11"
"<java><spring><security><spring-boot>","11"
"<css><css-transitions><placeholder>","14"
"<python><python-3.x><abstract-class>","11"
"<objective-c><macos><nsattributedstring><nstextfield>","11"
"<c++><c++14><language-lawyer><constexpr>","17"
"<python><linux><multithreading><python-2.7><python-internals>","19"
"<android><android-studio><android-emulator>","14"
"<android><image><opencv><image-processing>","15"
"<c++><c++11><reference>","14"
"<c++><c><static-analysis><order-of-evaluation><cppcheck>","21"
"<c++><compiler-errors><compilation><constants>","17"
"<oracle><algorithm><hash><plsql><database-partitioning>","13"
"<vba><ms-word><ms-office><word-vba>","11"
"<angular><typescript>","11"
"<python><function><class><callback><multiprocessing>","17"
"<php><mysql><apache><phpmyadmin><wamp>","11"
"<php><wordpress><templates><admin>","11"
"<oop><haskell><data-structures>","24"
"<javascript><css><angularjs><css-modules>","11"
"<c++><algorithm><multidimensional-array><dijkstra>","11"
"<java><java-8><java-stream>","11"
"<android><android-gradle><android-testing><android-instrumentation>","15"
"<haskell><compiler-construction><interpreter>","20"
"<android><permissions><overlay><android-windowmanager><android-8.0-oreo>","12"
"<ios><swift><mapkit>","12"
"<asp.net><google-chrome><cookies><postman>","14"
"<ios><iphone><xcode9>","11"
"<java><servlets><asynchronous>","17"
"<ios><service><swift3>","13"
"<python><pip><setuptools>","21"
"<c++><c><gcc><standards>","30"
"<c++><c++14><function-overloading><short><ambiguous>","20"
"<css><angular><ionic-framework><import><ionic3>","13"
"<c++><assignment-operator>","14"
"<firebase><firebase-database><google-cloud-firestore>","67"
"<android><ionic-framework><geolocation><android-emulator><google-geolocation>","11"
"<ruby-on-rails><ruby><ruby-on-rails-5><shopify>","12"
"<angular><unit-testing><karma-jasmine>","14"
"<jenkins><jenkins-pipeline>","11"
"<android><android-studio><gradle><armv7>","139"
"<javascript><types><flowtype>","13"
"<php><mysql><sql><excel>","15"
"<c#><jquery><asp.net-mvc><datatables>","12"
"<swift><linux><macos><cross-compiling>","13"
"<android-gradle><gradle-plugin>","19"
"<javascript><html><css><css3><svg>","41"
"<javascript><html><css><input>","19"
"<c++><c++11><initialization><language-lawyer><c++17>","17"
"<android><sqlite><android-room><architecture-components>","19"
"<c++><casting><polymorphism>","15"
"<java><performance><microbenchmark><jmh>","38"
"<angular><visual-studio-2017><angular-cli>","12"
"<docker>","15"
"<java><maven><osgi><tycho><java-9>","13"
"<java><multithreading><lambda><java-8><method-reference>","24"
"<python><tensorflow><neural-network><keras>","18"
"<react-native>","34"
"<netty><akka-http>","13"
"<git><cmd><visual-studio-code><git-merge><mergetool>","22"
"<selenium-webdriver><chrome-web-driver>","23"
"<stripe-payments>","18"
"<python><machine-learning><tensorflow><deep-learning>","12"
"<python><sockets><ssl>","12"
"<python><list>","12"
"<html><css><azure><xamarin.forms><active-directory>","11"
"<php><laravel><laravel-5>","58"
"<javascript><html><angular><microservices>","27"
"<mysql><sql><performance>","11"
"<ios><xcode><boringssl>","28"
"<c++><x86><vectorization><avx2>","13"
"<git><ubuntu-14.04><circleci><git-lfs>","11"
"<python><numpy><graph>","11"
"<javascript><node.js><firebase><google-cloud-functions><firebase-admin>","13"
"<ios><iphone><swift><xcode><xcode8>","27"
"<arrays><go><var>","13"
"<android><android-scrollview>","22"
"<angular><typescript><angular-material2>","11"
"<php><opencart><opencart-3>","11"
"<c++><c++11><c++14>","31"
"<javascript><jquery><html><angular><rich-text-editor>","12"
"<c#><selenium-webdriver><web-scraping><web-crawler><html-agility-pack>","12"
"<spring><spring-data-jpa><spring-data-rest>","11"
"<c++><iterator><language-lawyer>","26"
"<python><pandas><numpy><dataframe><cython>","21"
"<haskell><arrows>","13"
"<c++>","23"
"<android><android-instant-apps>","11"
"<java>","12"
"<actionscript-3><jenkins><air><continuous-integration><adt>","17"
"<python><pip><pypi>","17"
"<javascript><jquery><canvas><emscripten>","11"
"<excel><excel-vba><api><translation><google-translate>","12"
"<c#><xamarin><xamarin.ios><xamarin.forms><onesignal>","13"
"<angular><angular-material><angular-material2>","23"
"<java>","14"
"<c#><json.net><profiler><identityserver4><azure-application-insights>","12"
"<python><json><validation><graphql><jsonschema>","18"
"<php><mysql><loops><object>","11"
"<c><assembly><c11><function-call><noreturn>","62"
"<java><android><validation><selenium-webdriver><appium>","16"
"<objective-c><xcode><react-native><xcode8><xcode9-beta>","14"
"<c++><if-statement>","24"
"<c++><optional><move-constructor>","12"
"<c#><windows><internet-explorer><internet-explorer-11><bho>","20"
"<java><maven><jenkins>","12"
"<python><set><python-internals>","11"
"<c++><c++11><move-semantics>","29"
"<ios><core-audio><objective-c++><avaudiosession><audiounit>","13"
"<jquery><angularjs><twitter-bootstrap><performance><cdn>","24"
"<angular><asp.net-core><ng-bootstrap><asp.net-core-2.0><asp-net-core-spa-services>","11"
"<jenkins><jenkins-pipeline>","13"
"<matlab><function><cell-array>","14"
"<java><java-9><jigsaw>","11"
"<python><c><gcc><cygwin><xgboost>","15"
"<javascript><reactjs>","19"
"<angular><typescript>","16"
"<javascript><jquery><css><css3><reactjs>","12"
"<python><oop>","11"
"<ios><objective-c><xcode><xcode8>","16"
"<c#>","23"
"<javascript><node.js><mongodb><algorithm><mongoose>","16"
"<assembly><x86><micro-optimization><icc>","33"
"<javascript><php><jquery><twitter><codebird>","25"
"<c><token><strtok>","12"
"<python><class><operator-overloading><operators>","15"
"<git><heroku><version-control><bitbucket><push>","16"
"<css><gaussianblur><fluent-design><acrylic-material>","16"
"<ssl><jdbc><google-apps-script>","11"
"<multiplayer><ios11><arkit>","22"
"<ios><cocoapods>","30"
"<.net>","16"
"<node.js><nginx><elastic-beanstalk><elastic-load-balancer>","17"
"<ruby-on-rails><ssl><websocket><puma><actioncable>","22"
"<visual-studio-code><git-bash><vscode-settings>","50"
"<android><android-location>","12"
"<ios><objective-c><avplayer><hls>","11"
"<linux><networking><ssh-tunnel><terminal-emulator><xtermjs>","18"
"<rest><api><reactjs><cookies><csrf>","16"
"<html><css><css3><background><background-color>","31"
"<wordpress><wordpress-rest-api><wp-api>","11"
"<ios><swift><xcode><cocoapods><command-line-tool>","24"
"<c#><wpf><mvvm>","12"
"<c++><language-lawyer><c++17><sfinae><if-constexpr>","19"
"<javascript><html><ios><css>","14"
"<c#><mysql><database><ado.net>","11"
"<c><language-lawyer><c99><undefined-behavior><c11>","92"
"<python><apache-spark><pyspark><hdfs><spark-submit>","12"
"<python><system.reactive><reactive-programming><rx-py>","14"
"<r><latex><markdown><r-markdown><beamer>","16"
"<android><bottom-sheet>","18"
"<amazon-web-services><nginx><amazon-ec2>","11"
"<java><android><file><directory><delete-directory>","12"
"<ios><swift><firebase><firebase-database>","12"
"<android><ios><iphone><push-notification><alarm>","17"
"<php><git><composer-php>","15"
"<ios><info-plist><uibackgroundmode>","14"
"<c++><c++11><vector>","41"
"<javascript>","16"
"<angular><animation><angular-animations>","14"
"<visual-studio-code>","14"
"<javascript><reactjs><webpack><mocha><sinon>","12"
"<css><twitter-bootstrap><css3><adsense>","13"
"<angular><angular2-http><angular4-httpclient>","18"
"<c#><entity-framework><.net-core><entity-framework-core>","15"
"<c++><c++17><template-specialization><sfinae><partial-specialization>","22"
"<android><gradle><react-native><android-studio-3.0><code-push>","11"
"<python><python-asyncio><aiohttp>","11"
"<mysql><macos><workbench>","37"
"<spring><maven><spring-boot><spring-data-jpa><dependency-management>","19"
"<laravel><laravel-5>","21"
"<teamcity>","11"
"<c#><oauth-2.0><restful-authentication><restful-architecture><identityserver4>","18"
"<scala><scala-compiler>","13"
"<xcode><itunesconnect>","17"
"<barcode><avcapturesession><ios11><swift4><xcode9-beta>","23"
"<c#><xaml><uwp><windows-phone-8.1><windows-phone-silverlight>","21"
"<kotlin>","16"
"<c++><templates><language-lawyer><c++17>","36"
"<c><language-lawyer><undefined-behavior><lvalue><incomplete-type>","11"
"<asp.net-core><entity-framework-core><azure-sql-database>","11"
"<angular>","16"
"<c++><memory><int><alignment>","20"
"<javascript><amazon-web-services><authentication><amazon-cognito>","14"
"<c#><expression><filtering><dynamic-programming>","12"
"<android><android-espresso><android-testing><espresso>","11"
"<ruby-on-rails><devise><devise-token-auth>","19"
"<r>","11"
"<c++><c++17>","19"
"<angular><typescript><rxjs><angular-http-interceptors>","13"
"<android><android-asynctask><android-runonuithread>","84"
"<sbt>","35"
"<javascript><reactjs><webpack><webpack-dev-server><react-hot-loader>","13"
"<javascript><reactjs><webpack><webpack-plugin>","12"
"<java><android><database><android-room>","52"
"<c++><inheritance>","17"
"<ios><swift><multithreading><swift3><concurrency>","23"
"<java><multithreading>","13"
"<javascript><php><iframe><jspdf>","12"
